time,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,
132,Francisco,275.4,1.1,235.8,0,243,0, No Selection, ozmar,132.4,5.2,80.1,0,153.9,3, Desert, Daniel,94.3,1.1,511.6,0,283.6,4, Forest, JoseCuellar,139.1,-0.2,142.8,0,131.9,4, Desert, Jose Angel Ruiz Garcia,163.5,0.6,605.8,0,312.7,0, Forest, alan,146.5,0,146.4,0,144.1,4, Desert, damselfly,150.2,1.1,543.8,0,199.5,0, Forest, 
133,Francisco,280.2,1.1,225.4,0,243,0, No Selection, ozmar,136.2,6.2,75.1,0,121.4,4, Desert, Daniel,94.2,1.1,511.1,0,282.1,4, Forest, JoseCuellar,139.7,-0.2,142.3,0,131.9,4, Desert, Jose Angel Ruiz Garcia,163.6,0.7,606.9,0,15,0, Forest, alan,147.8,-0.1,144.2,0,147.3,4, Desert, damselfly,146.4,1.1,533,0,199.5,0, Forest, 
134,Francisco,284.3,1.1,214.7,0,249.7,0, No Selection, ozmar,141.1,5.4,76.5,0,343.4,4, Desert, Daniel,94.1,1.1,511.4,0,283.9,4, Forest, JoseCuellar,147.3,0.3,135.5,0,131.9,5, Desert, Jose Angel Ruiz Garcia,163.6,0.7,606.9,0,34.3,0, Forest, alan,147.6,-0.1,144,0,147.3,4, Desert, damselfly,143.4,1.1,524.5,0,199.5,0, Forest, 
135,Francisco,288.2,1.1,202.9,0,229.8,0, No Selection, ozmar,137,3.9,85.2,0,301.1,4, Desert, Daniel,91.6,1.1,511.4,0,283.9,4, Forest, JoseCuellar,147.5,0.3,135.3,0,139.8,5, Desert, Jose Angel Ruiz Garcia,163.6,0.7,606.9,0,34.3,0, Forest, alan,147.6,-0.1,144,0,147.3,4, Desert, damselfly,139.5,1.1,513.4,0,199.5,0, Forest, 
136,Francisco,286.4,1.1,191.7,0,255.8,0, No Selection, ozmar,134.1,4.9,86.5,0,295.3,4, Desert, Daniel,85.8,1.1,512.1,0,283.9,4, Forest, JoseCuellar,147.6,0.3,135.1,0,139.8,5, Desert, Jose Angel Ruiz Garcia,166,0.3,610.8,0,34.3,0, Forest, alan,150.8,0.5,139.2,0,147.3,5, Desert, damselfly,135.3,1.1,501.7,0,199.5,0, Forest, 
137,Francisco,285.6,1.1,180.7,0,312.8,0, No Selection, ozmar,136,3.9,85.6,0,295.3,4, Desert, Daniel,86.5,1.1,511.5,0,283.9,4, Forest, JoseCuellar,147.6,0.3,135.1,0,139.8,5, Desert, Jose Angel Ruiz Garcia,170.7,-0.2,614.6,0,77.9,0, Forest, alan,155.6,0.8,133.6,0,147.3,5, Desert, damselfly,131.5,1.1,491,0,199.5,0, Forest, 
138,Francisco,284.5,1.2,168.9,0,337.9,0, No Selection, ozmar,136,3.9,85.6,0,298.9,4, Desert, Daniel,86.4,1.1,511.5,0,283.9,4, Forest, JoseCuellar,154.1,0.5,129.9,0,168.5,6, Desert, Jose Angel Ruiz Garcia,171.2,-0.3,614.7,0,77.9,0, Forest, alan,155.8,0.8,134.7,0,144.8,5, Desert, damselfly,127,1.1,478.4,0,199.5,0, Forest, 
139,Francisco,291.3,1.2,160.2,0,238.8,0, No Selection, ozmar,131.6,3.9,88.5,0,305.3,5, Desert, Daniel,83.4,1.1,509.8,0,268,4, Forest, JoseCuellar,154.1,0.5,127,0,101.6,6, Desert, Jose Angel Ruiz Garcia,171.2,-0.3,614.6,0,77.9,0, Forest, alan,155.9,0.8,134.8,0,165.5,5, Desert, damselfly,123.2,1.7,467.5,0,199.5,0, No Selection, 
140,Francisco,294.3,1.1,149.5,0,238.8,0, No Selection, ozmar,125.9,2.9,98.4,0,345.8,5, Desert, Daniel,79.7,1.1,511.5,0,235.9,4, Forest, JoseCuellar,154.1,0.5,127,0,95,6, Desert, Jose Angel Ruiz Garcia,171.2,-0.3,614.6,0,77.9,0, Forest, alan,156.6,0.9,134.2,0,126.3,5, Desert, damselfly,119.3,2.3,456.4,0,199.5,0, No Selection, 
141,Francisco,291.4,1.3,137.2,0,245.5,0, No Selection, ozmar,125.6,2.6,99.9,0,332.8,5, Desert, Daniel,87.4,1.1,512.3,0,213.4,4, Forest, JoseCuellar,154.1,0.5,127,0,95,6, Desert, Jose Angel Ruiz Garcia,177.5,-0.9,615.7,0,87.7,0, Forest, alan,162.5,1.4,134.5,0,82.6,6, Desert, damselfly,115.4,2.4,445.6,0,199.5,0, No Selection, 
142,Francisco,290.6,2.1,126.1,0,206.5,0, No Selection, ozmar,125.6,2.6,99.9,0,332.8,5, Desert, Daniel,84,1.2,501.2,0,211.1,4, Forest, JoseCuellar,154.9,0.5,125.4,0,161.9,6, Desert, Jose Angel Ruiz Garcia,180.5,-1.2,615.8,0,87.7,0, Forest, alan,162.9,1.5,134.6,0,85.1,6, Desert, damselfly,111.1,2.6,433.3,0,199.5,0, No Selection, 
143,Francisco,289,3,114.9,0,215.5,0, No Selection, ozmar,125.6,2.6,99.9,0,332.8,5, Desert, Daniel,80.3,2.8,489.9,0,193.4,4, Forest, JoseCuellar,156.8,0.4,119.5,0,161.9,6, Desert, Jose Angel Ruiz Garcia,180.4,-1.2,615.8,0,87.7,0, Forest, alan,163.4,1.5,134.6,0,85.1,6, Desert, damselfly,107.3,2.4,422.7,0,199.5,0, No Selection, 
144,Francisco,284.4,3.7,106.5,0,278.5,0, No Selection, ozmar,125.2,2.3,103.8,0,359.7,5, Desert, Daniel,79.5,2.4,477.7,0,193.4,4, Forest, JoseCuellar,157,0.4,118.9,0,161.9,6, Desert, Jose Angel Ruiz Garcia,180.3,-1.2,615.7,0,87.7,0, Forest, alan,163.4,1.5,134.6,0,85.1,6, Desert, damselfly,103.2,1.9,410.9,0,199.5,0, No Selection, 
145,Francisco,284.3,3.7,106.6,0,265.5,0, No Selection, ozmar,125.5,2.2,107.9,0,13.7,5, Desert, Daniel,78.5,1.9,465.8,0,189.7,4, No Selection, JoseCuellar,157,0.4,118.9,0,161.9,6, Desert, Jose Angel Ruiz Garcia,184.7,-1.4,615.9,0,87.7,1, Forest, alan,168.3,1.6,138.6,0,42,6, Desert, damselfly,99.5,1.1,400.5,0,199.5,0, No Selection, 
146,Francisco,284.3,3.7,106.6,0,279.2,0, No Selection, ozmar,125.5,2.2,108.1,0,9.8,5, Desert, Daniel,77.7,2.7,453.8,0,189.7,4, No Selection, JoseCuellar,157.4,0.4,118,0,161.9,7, Desert, Jose Angel Ruiz Garcia,188.2,-1.4,616.2,0,72.8,1, Forest, alan,170.5,1.5,140,0,56.5,6, Desert, damselfly,95.3,1.1,388.8,0,199.5,0, No Selection, 
147,Francisco,284.3,3.7,106.6,0,279.2,0, No Selection, ozmar,125.5,2.2,108.1,0,9.8,5, Desert, Daniel,77.4,2.8,442.2,0,169.4,4, No Selection, JoseCuellar,158.1,0.4,111.4,0,216.6,7, Desert, Jose Angel Ruiz Garcia,188.2,-1.4,616.2,0,62,1, Forest, alan,170.5,1.5,140.6,0,114.6,6, Desert, damselfly,91.1,1.8,376.8,0,199.5,0, No Selection, 
148,Francisco,284.3,3.7,106.6,0,260.7,0, No Selection, ozmar,125.9,2.2,110.7,0,2,5, Desert, Daniel,79.3,2,430.1,0,172.3,4, No Selection, JoseCuellar,158.1,0.4,111.4,0,203.4,7, Desert, Jose Angel Ruiz Garcia,188.2,-1.4,616.2,0,62,1, Forest, alan,171,1.4,141.9,0,111.3,6, Desert, damselfly,87.1,2,365.5,0,199.5,0, No Selection, 
149,Francisco,282.7,3.7,106.3,0,260.7,0, No Selection, ozmar,125.5,2,117.1,0,350.1,5, Desert, Daniel,80.7,1.1,418.2,0,175.9,4, No Selection, JoseCuellar,158.1,0.4,111.4,0,199,7, Desert, Jose Angel Ruiz Garcia,188.7,-1.2,616.5,0,62,1, Forest, alan,175.6,1.1,140.5,0,118.1,6, Desert, damselfly,83.1,1.8,354.1,0,199.5,0, No Selection, 
150,Francisco,281.8,3.7,106.1,0,274.4,0, No Selection, ozmar,125.5,2,117.1,0,353.7,5, Desert, Daniel,81.5,1.1,406.2,0,175.9,4, No Selection, JoseCuellar,157.9,0.4,110.6,0,193.6,7, Desert, Jose Angel Ruiz Garcia,191.5,1.3,622.5,0,324.1,1, Forest, alan,179,1.1,135.7,0,160.3,6, Desert, damselfly,79.5,1.1,344,0,199.5,0, No Selection, 
151,Francisco,281.8,3.7,106.1,0,342.5,0, No Selection, ozmar,125.5,2,117.1,0,353.7,5, Desert, Daniel,82.3,1.1,395.4,0,175.9,4, No Selection, JoseCuellar,163.5,0.2,101.5,0,142.7,7, Desert, Jose Angel Ruiz Garcia,188.4,1.1,629,0,360,1, Forest, alan,179,1.1,135.7,0,160.3,6, Desert, damselfly,79.5,1.1,339.1,0,140.4,0, No Selection, 
152,Francisco,281.8,3.7,106.1,0,306.5,0, No Selection, ozmar,125.5,2,117.1,0,342.8,5, Desert, Daniel,83.3,1.4,382.5,0,175.9,4, No Selection, JoseCuellar,171.1,0.8,91,0,151.9,7, Desert, Jose Angel Ruiz Garcia,187.8,1.1,632.1,0,360,1, Forest, alan,179,1.1,135.7,0,160.3,6, Desert, damselfly,86.7,1.1,330.5,0,140.4,0, No Selection, 
153,Francisco,281.8,3.7,106.1,0,286.2,0, No Selection, ozmar,120.8,1.9,123.1,0,285.8,6, Desert, Daniel,84.1,1.8,371.5,0,175.9,4, No Selection, JoseCuellar,173.8,1.7,80.6,0,173.7,7, Desert, Jose Angel Ruiz Garcia,187.8,1.1,632.1,0,41.8,1, Forest, alan,179.5,1.2,133.9,0,166.3,6, Desert, damselfly,94.5,1.1,321,0,140.4,0, No Selection, 
154,Francisco,281.8,3.7,106.1,0,254.5,0, No Selection, ozmar,119,1.9,123.7,0,315.2,6, Desert, Daniel,84.9,1.9,359.3,0,175.9,4, No Selection, JoseCuellar,173.9,1.8,80.2,0,186.8,7, Desert, Jose Angel Ruiz Garcia,188,1.1,632,0,34.2,1, Forest, alan,180.7,0.5,127,0,182.3,6, Desert, damselfly,102,1.3,311.8,0,147.4,0, No Selection, 
155,Francisco,281.8,3.7,106.1,0,254.5,0, No Selection, ozmar,119,1.9,123.7,0,315.2,6, Desert, Daniel,85.8,1.3,347.1,0,175.9,4, No Selection, JoseCuellar,173.9,1.8,80.2,0,182.9,7, Desert, Jose Angel Ruiz Garcia,189,1.1,634,0,24.8,1, Forest, alan,180.6,0.5,127.7,0,182.3,6, Desert, damselfly,100.2,1.1,302.8,0,195.9,0, No Selection, 
156,Francisco,281.8,3.7,106.1,0,254.5,0, No Selection, ozmar,119,1.9,123.7,0,315.2,6, Desert, Daniel,86.2,1.1,335.4,0,178.2,4, No Selection, JoseCuellar,173.9,1.8,80.2,0,182.9,7, Desert, Jose Angel Ruiz Garcia,188.8,1.2,641.8,0,352.8,1, Forest, alan,180.6,0.5,127.7,0,182.3,6, Desert, damselfly,97.2,1.1,292.4,0,195.9,0, No Selection, 
157,Francisco,281.8,3.7,106.1,0,254.5,0, No Selection, ozmar,113.1,1.8,129.6,0,315.2,6, Desert, Daniel,86.6,1.1,323.6,0,178.2,4, No Selection, JoseCuellar,170.7,2.5,74.5,0,216.2,7, Desert, Jose Angel Ruiz Garcia,188.1,1.4,646.6,0,14.3,1, Forest, alan,180.6,0.5,127,0,182.3,6, Desert, damselfly,93.8,1.1,280.4,0,195.9,0, No Selection, 
158,Francisco,281.8,3.7,106.1,0,253.7,0, No Selection, ozmar,110.5,1.9,132.2,0,320.1,6, Desert, Daniel,85.9,1.1,311.9,0,190.3,4, No Selection, JoseCuellar,166.5,4.6,65.5,0,195.6,7, Desert, Jose Angel Ruiz Garcia,188.1,1.4,646.6,0,48.8,1, Forest, alan,180.4,-0.1,121.1,0,180.3,7, Desert, damselfly,90.5,1.2,268.6,0,195.9,0, Desert, 
159,Francisco,281.8,3.7,106.1,0,253.7,0, No Selection, ozmar,110.5,1.9,132.2,0,320.1,6, Desert, Daniel,84.5,1.1,298.9,0,190.3,4, No Selection, JoseCuellar,166.4,4.9,64.9,0,195.6,7, Desert, Jose Angel Ruiz Garcia,188.1,1.4,646.7,0,48.8,1, Forest, alan,180.4,-0.1,121.1,0,178.7,7, Desert, damselfly,87.2,2.2,257.3,0,195.9,0, Desert, 
160,Francisco,277.2,3.3,100.2,0,242.1,0, No Selection, ozmar,110.5,1.9,132.2,0,320.1,6, Desert, Daniel,82.3,1.1,286.9,0,190.3,4, No Selection, JoseCuellar,166.4,4.9,64.9,0,195.6,7, Desert, Jose Angel Ruiz Garcia,188.6,1.4,647.4,0,36.9,2, Forest, alan,180.6,-0.1,121,0,178.7,7, Desert, damselfly,84,2.9,246,0,195.9,0, Desert, 
161,Francisco,273.8,2.4,89.2,0,242.1,0, No Selection, ozmar,108.2,2,133.7,0,285.1,6, Desert, Daniel,80.4,1.2,276.2,0,193,4, No Selection, JoseCuellar,166.4,4.9,64.9,0,195.6,7, Desert, Jose Angel Ruiz Garcia,188.2,1.8,652.5,0,312.5,2, Forest, alan,180.6,-0.2,120.5,0,178.7,7, Desert, damselfly,80.5,2.7,233.5,0,195.9,0, Desert, 
162,Francisco,269.5,1.2,77,0,252.4,0, No Selection, ozmar,97.2,2.1,133.6,0,286.5,6, Desert, Daniel,77.9,2,265.3,0,193,4, Desert, JoseCuellar,163.9,6.6,61.5,0,265.7,8, Desert, Jose Angel Ruiz Garcia,181.4,1.6,656.4,0,282.2,2, Forest, alan,181.1,-0.6,112.6,0,188.3,8, Desert, damselfly,77.3,2.4,222.4,0,195.9,0, Desert, 
163,Francisco,264.8,1.1,66.5,0,252.4,0, No Selection, ozmar,94.9,2.1,133.8,0,273.5,6, Desert, Daniel,77.5,2,265.1,0,193,4, Desert, JoseCuellar,157.3,5.5,67.9,0,323.2,8, Desert, Jose Angel Ruiz Garcia,175.1,1.5,663,0,315.9,2, Forest, alan,180.9,-0.6,111.5,0,186,8, Desert, damselfly,74,3.2,210.9,0,195.9,0, Desert, 
164,Francisco,266.7,1.1,55.9,0,266.7,0, No Selection, ozmar,94.7,2.1,133.8,0,270.5,6, Desert, Daniel,77.4,2,264.3,0,193,4, Desert, JoseCuellar,156.2,5.1,69.1,0,63.3,8, Desert, Jose Angel Ruiz Garcia,174.8,1.5,663.2,0,303.9,2, Forest, alan,180.9,-0.6,111.5,0,181.8,8, Desert, damselfly,67.6,3.5,200.9,0,236.3,0, Desert, 
165,Francisco,268.8,1.1,56.5,0,339.7,0, No Selection, ozmar,94.7,2.1,133.8,0,270.5,6, Desert, Daniel,77.4,2,264.3,0,193,4, Desert, JoseCuellar,156.2,5.1,69.1,0,65.9,8, Desert, Jose Angel Ruiz Garcia,175.1,1.5,663.1,0,303.9,2, Forest, alan,180.9,-0.6,111.5,0,181.8,8, Desert, damselfly,58.4,4.7,194.8,0,236.3,0, Desert, 
166,Francisco,271.1,1.1,63.9,0,330.7,0, No Selection, ozmar,89.2,2.1,134,0,280.4,6, Desert, Daniel,79.7,2.3,258.2,0,189.2,4, Desert, JoseCuellar,156.2,5.1,69.1,0,65.9,8, Desert, Jose Angel Ruiz Garcia,175,1.5,663.1,0,303.9,2, Forest, alan,180.9,-0.3,104.2,0,181.8,8, Desert, damselfly,47.8,7.1,187.7,0,236.3,0, Desert, 
167,Francisco,280.4,1.3,70.6,0,331.1,0, No Selection, ozmar,76.2,2.3,136.4,0,280.4,6, Desert, Daniel,77.9,2.5,247.1,0,189.2,4, Desert, JoseCuellar,158.9,4.3,72.2,0,353.4,8, Desert, Jose Angel Ruiz Garcia,167.8,1.4,668.5,0,319.8,3, Forest, alan,181,-0.3,104.1,0,181.8,8, Desert, damselfly,38,8.1,181.2,0,236.3,0, Desert, 
168,Francisco,284.8,2.3,82.4,0,331.1,0, No Selection, ozmar,65.3,3.4,140,0,291.7,6, Desert, Daniel,77.9,2.5,246.9,0,189.2,4, Desert, JoseCuellar,152.1,3.4,78.9,0,296,8, Desert, Jose Angel Ruiz Garcia,166,1.4,670.8,0,319.8,3, Forest, alan,181,-0.3,104.1,0,181.8,8, Desert, damselfly,30.5,7.9,176.2,0,227.2,0, Desert, 
169,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,62.5,3.8,140.8,0,291.7,6, Desert, Daniel,77.8,2.5,246.9,0,189.2,4, Desert, JoseCuellar,141.7,3.8,83.7,0,296,8, Desert, Jose Angel Ruiz Garcia,166,1.4,670.8,0,319.8,3, Forest, alan,181,-0.3,103.9,0,181.8,8, Desert, damselfly,29.3,8.2,172.5,0,198.3,0, Desert, 
170,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,62.5,3.8,140.8,0,287.8,6, Desert, Daniel,77.8,2.5,246.9,0,189.2,4, Desert, JoseCuellar,134.3,4.2,85,0,327.5,8, Desert, Jose Angel Ruiz Garcia,166,1.4,670.8,0,319.8,3, Forest, alan,180.7,0.4,96.1,0,181.8,9, Desert, damselfly,25.6,8,161.2,0,197.5,0, Desert, 
171,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,62.5,3.8,140.8,0,284.8,6, Desert, Daniel,76.2,2.5,239.8,0,189.2,5, Desert, JoseCuellar,134,4.1,85.7,0,351.5,8, Desert, Jose Angel Ruiz Garcia,164.6,1.5,672.4,0,316.8,3, Forest, alan,180.7,0.4,95.9,0,181.8,9, Desert, damselfly,22,5.9,149.6,0,197.5,0, No Selection, 
172,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,56.6,4.8,142.3,0,281.8,7, Desert, Daniel,76.2,2.5,240.3,0,189.2,5, Desert, JoseCuellar,134.1,4.1,85.3,0,351.5,8, Desert, Jose Angel Ruiz Garcia,158.3,1.3,674.1,0,244.9,3, Forest, alan,180.7,0.4,95.9,0,181.8,9, Desert, damselfly,18.9,4.4,138.6,0,191.5,0, No Selection, 
173,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,55.1,5.1,142.5,0,272.5,7, Desert, Daniel,76.2,2.5,240.3,0,189.2,5, Desert, JoseCuellar,134,4.1,85.5,0,351.5,8, Desert, Jose Angel Ruiz Garcia,157.7,1.2,673.9,0,210.9,3, Forest, alan,180.7,0.4,95.9,0,181.8,9, Desert, damselfly,16.6,3.9,127.6,0,191.5,0, No Selection, 
174,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,55.1,5.1,142.5,0,272.5,7, Desert, Daniel,76.2,2.5,240.2,0,189.2,5, Desert, JoseCuellar,132.8,3.7,93.1,0,351.5,8, Desert, Jose Angel Ruiz Garcia,157.7,1.2,673.9,0,210.9,3, Forest, alan,177.7,1,88.6,0,245.2,9, Desert, damselfly,15.2,3.6,118,0,176.6,0, No Selection, 
175,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,55.1,5.1,142.5,0,272.5,7, Desert, Daniel,69.9,2.3,242.4,0,250,5, Desert, JoseCuellar,132.8,3.3,93,0,351.5,8, Desert, Jose Angel Ruiz Garcia,157.3,1.2,673.3,0,224.4,3, Forest, alan,165.9,1,90,0,296.8,9, Desert, damselfly,15.5,2.8,108.9,0,184.5,0, No Selection, 
176,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,53.4,5.4,143,0,284.3,8, Desert, Daniel,69.6,2.2,241,0,185.3,5, Desert, JoseCuellar,132.7,3.3,92.7,0,351.5,8, Desert, Jose Angel Ruiz Garcia,150.1,1.2,671.9,0,270.7,3, Forest, alan,155.5,1.1,97.3,0,305.3,9, Desert, damselfly,14.7,2.2,97.8,0,184.5,0, No Selection, 
177,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,50.5,6.3,144.8,0,20.1,8, Desert, Daniel,69.6,2.2,240.9,0,179.2,5, Desert, JoseCuellar,132.7,3.3,93,0,358.7,8, Desert, Jose Angel Ruiz Garcia,150.1,1.2,671.9,0,278.5,3, Forest, alan,144.8,1.6,102,0,305.3,9, Desert, damselfly,13.7,1.3,86.1,0,184.5,0, No Selection, 
178,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,53.1,6.7,148.6,0,43.2,8, Desert, Daniel,69.6,2.2,240.9,0,176.3,5, Desert, JoseCuellar,127.7,2.4,101.5,0,334.4,8, Desert, Jose Angel Ruiz Garcia,150.1,1.2,671.9,0,278.5,3, Forest, alan,134.2,2,107.1,0,295.2,9, Desert, damselfly,13,1.1,74.1,0,184.5,0, No Selection, 
179,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,52.7,6.3,148.1,0,49,8, Desert, Daniel,77.3,2.5,234.6,0,135.9,5, Desert, JoseCuellar,126,2.2,108,0,360,8, Desert, Jose Angel Ruiz Garcia,149.6,1.2,671.9,0,278.5,4, Forest, alan,122.9,2.2,109.8,0,299.1,9, Desert, damselfly,13,1.1,62.2,0,184.5,0, No Selection, 
180,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,52.7,6.3,148.1,0,52.8,8, Desert, Daniel,83.2,2.6,225.2,0,159,5, Desert, JoseCuellar,125.8,2.2,108.5,0,360,8, Desert, Jose Angel Ruiz Garcia,138.9,1.4,672.5,0,265.6,4, Forest, alan,113.7,1.9,116.2,0,310.5,9, Desert, damselfly,13,1.1,50.4,0,184.5,0, No Selection, 
181,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,54.9,6,149.3,0,67.8,9, Desert, Daniel,84.5,2.7,223.8,0,159,5, Desert, JoseCuellar,125.8,2.2,108.5,0,360,8, Desert, Jose Angel Ruiz Garcia,135.1,1.5,672.3,0,265.6,4, Forest, alan,104.4,1.6,123.1,0,311.5,9, Desert, damselfly,13,1.1,39.4,0,197.9,0, No Selection, 
182,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,58.7,5.4,149.5,0,108.5,9, Desert, Daniel,84.3,2.6,223.7,0,165.1,5, Desert, JoseCuellar,125.8,2.2,109.1,0,360,8, Desert, Jose Angel Ruiz Garcia,135.1,1.5,672.3,0,265.6,4, Forest, alan,103.3,1.6,124.8,0,311.5,9, Desert, damselfly,13,1.1,28.5,0,197.9,0, No Selection, 
183,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,59,5.2,149.4,0,105,9, Desert, Daniel,84.3,2.6,223.7,0,167.2,5, Desert, JoseCuellar,125.8,2,117.4,0,354.6,8, Desert, Jose Angel Ruiz Garcia,135.1,1.5,672.3,0,265.6,4, Forest, alan,103.3,1.6,124.8,0,309.9,9, Desert, damselfly,13,1.1,28.2,0,197.9,0, No Selection, 
184,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,59,5.2,149.4,0,105,9, Desert, Daniel,84.5,2.5,218.8,0,167.2,5, Desert, JoseCuellar,125.8,2,117.4,0,345.7,8, Desert, Jose Angel Ruiz Garcia,130.3,1.4,672,0,274.4,4, Forest, alan,103.3,1.6,124.8,0,309.9,9, Desert, damselfly,13,1.1,28.2,0,197.9,0, No Selection, 
185,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,59,5.2,149.4,0,105,9, Desert, Daniel,84.8,2.6,215.4,0,167.2,5, Desert, JoseCuellar,125.8,2,117.4,0,343.1,8, Desert, Jose Angel Ruiz Garcia,119.8,1.1,675.1,0,299,4, Forest, alan,99.4,1.8,128,0,309.9,9, Desert, damselfly,13,1.1,23.4,0,197.9,0, No Selection, 
186,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,64.9,4.4,149.6,0,29.9,10, Desert, Daniel,84.1,2.6,215.7,0,164,5, Desert, JoseCuellar,125.8,2,117.4,0,343.1,8, Desert, Jose Angel Ruiz Garcia,112.5,1.1,678.8,0,278.5,4, Forest, alan,93.5,2.5,133,0,309.9,9, Desert, damselfly,13,1.1,21.7,0,212.8,0, No Selection, 
187,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,66.8,4.6,158.4,0,11.9,10, Desert, Daniel,84.1,2.6,215.7,0,162.5,5, Desert, JoseCuellar,124.7,1.2,128.5,0,355.7,8, Desert, Jose Angel Ruiz Garcia,110.8,1.1,679,0,278.5,4, Forest, alan,94.1,2,132.5,0,311.4,9, Desert, damselfly,13,1.1,21.7,0,226.3,0, No Selection, 
188,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,68.7,4.4,161.2,0,98.8,10, Desert, Daniel,85.2,2.7,213.9,0,172.1,6, Desert, JoseCuellar,124.5,1.1,131.5,0,338.9,8, Desert, Jose Angel Ruiz Garcia,111.2,1.1,678.8,0,278.5,4, Forest, alan,94.1,2,132.5,0,311.4,9, Desert, damselfly,13,1.1,21.7,0,227.6,0, No Selection, 
189,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,75.3,3.3,159.3,0,114.5,10, Desert, Daniel,77.7,3.2,209.6,0,198.5,6, Desert, JoseCuellar,124.5,1.1,131.5,0,342.7,8, Desert, Jose Angel Ruiz Garcia,111.2,1.1,678.8,0,278.5,4, Forest, alan,94.1,2,132.5,0,317.3,9, Desert, damselfly,13,1.3,20.7,0,239.3,0, No Selection, 
190,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,75.1,3.3,159.4,0,108.4,10, Desert, Daniel,77.3,3.6,207.4,0,181.5,6, Desert, JoseCuellar,124.5,1.1,131.5,0,342.7,8, Desert, Jose Angel Ruiz Garcia,106.7,1.1,673.6,0,201.2,4, Forest, alan,93,2.2,139.7,0,352.8,9, Desert, damselfly,13,1.1,19.8,0,245,0, No Selection, 
191,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,75.1,3.3,159.4,0,108.4,10, Desert, Daniel,77.3,3.2,207.6,0,181.5,6, Desert, JoseCuellar,124.6,0.9,134.4,0,2.4,8, Desert, Jose Angel Ruiz Garcia,102.3,1.2,666.3,0,209.4,4, Forest, alan,92.6,2.3,140.1,0,352.8,9, Desert, damselfly,13,1.1,19.8,0,265.3,0, No Selection, 
192,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,75.7,3.3,159.2,0,108.4,10, Desert, Daniel,77.3,3.2,207.8,0,181.5,6, Desert, JoseCuellar,125.3,0.8,141.2,0,7.8,8, Desert, Jose Angel Ruiz Garcia,102,1.2,665.7,0,201.8,4, Forest, alan,91.9,2.3,140.1,0,3.9,9, Desert, damselfly,13,1.2,19.3,0,265.3,0, No Selection, 
193,Francisco,286.8,2.8,87.3,0,331.1,0, No Selection, ozmar,83.6,3.2,163,0,17.2,11, Desert, Daniel,77.1,3.1,200.8,0,181.5,7, Desert, JoseCuellar,125.3,0.8,141.2,0,7.8,8, Desert, Jose Angel Ruiz Garcia,102,1.2,665.7,0,198.2,4, Forest, alan,91.9,2.3,140.1,0,11,9, Desert, damselfly,13,1.2,19.3,0,265.3,0, No Selection, 
194,Francisco,285.9,2.9,88.9,0,331.1,0, No Selection, ozmar,84.2,3.3,164.8,0,15.6,11, Desert, Daniel,77.1,3.6,193,0,181.5,7, Desert, JoseCuellar,125.3,0.8,141.2,0,7.8,8, Desert, Jose Angel Ruiz Garcia,102,1.2,665.7,0,198.2,4, Forest, alan,93.1,2.8,146.7,0,11,10, Desert, damselfly,13,1.1,23.6,0,265.3,0, No Selection, 
